Piezo_1_V,Piezo_2_V,Piezo_3_V,Piezo_4_V,Piezo_5_V,Timestamp_s
0.1906,0.1955,0.132,0.0684,0.0733,15.758532
0.0831,0.0831,0.0489,0.0782,0.0929,15.784532
0.0635,0.0929,0.0929,0.0929,0.0587,15.810532
0.0733,0.1026,0.0684,0.0831,0.0831,15.836532
0.0635,0.1026,0.0587,0.1173,0.0489,15.862532
0.0538,0.1417,0.1466,0.2004,0.1173,15.888532
0.0489,0.0587,0.0587,0.0733,0.0587,15.914532
0.088,0.0831,0.0929,0.0684,0.0489,15.940532
0.088,0.0929,0.0538,0.0587,0.1124,15.966532
0.0831,0.0489,0.0978,0.0782,0.0684,15.992532
0.0831,0.0733,0.0587,0.1026,0.0489,16.018532
0.1075,0.0538,0.0684,0.0635,0.0684,16.044532
0.0635,0.0684,0.0635,0.0489,0.0489,16.070532
0.0538,0.0587,0.0831,0.0538,0.0538,16.096532
0.0733,0.0831,0.0929,0.0733,0.0587,16.122532
0.0831,0.0831,0.0733,0.1515,0.0684,16.148532
0.0831,0.0587,0.0831,0.0978,0.0635,16.174532
0.0489,0.0929,0.0587,0.0587,0.0831,16.200532
0.088,0.0587,0.1857,0.0929,0.0538,16.226532
0.0782,0.1075,0.1124,0.0929,0.1075,16.252532
0.0929,0.0635,0.1564,0.1564,0.1222,16.27854
0.1222,0.1417,0.1515,0.0831,0.1124,16.304532
0.088,0.0538,0.0587,0.0538,0.0587,16.330532
0.0831,0.0538,0.0635,0.0782,0.1173,16.356532
0.0978,0.0782,0.0733,0.0587,0.0538,16.382532
0.0538,0.0733,0.0635,0.0782,0.0831,16.408532
0.1222,0.1124,0.0684,0.0684,0.0733,16.434532
0.1564,0.1613,0.1466,0.0978,0.0635,16.460532
0.1613,0.1417,0.1271,0.0782,0.0782,16.486532
0.1026,0.0929,0.0684,0.088,0.0733,16.512532
0.0733,0.0929,0.0733,0.088,0.0538,16.538532
0.088,0.0929,0.1466,0.0684,0.1271,16.564532
0.1222,0.1417,0.1515,0.1417,0.132,16.590532
0.1124,0.0733,0.1026,0.0929,0.0782,16.616532
0.1564,0.132,0.1271,0.132,0.088,16.642532
0.1124,0.2199,0.1417,0.1662,0.1026,16.668532
0.2981,0.1369,0.1369,0.1026,0.0978,16.694532
0.1124,0.088,0.1271,0.1173,0.088,16.720532
0.1026,0.1026,0.0635,0.0733,0.0587,16.746532
0.0929,0.0782,0.088,0.0587,0.0635,16.772532
0.0684,0.0684,0.0684,0.1026,0.0929,16.798532
0.1124,0.0831,0.0733,0.0684,0.1173,16.824532
0.0782,0.1026,0.1026,0.088,0.1173,16.850532
0.0782,0.0831,0.0538,0.1173,0.0733,16.876532
0.0587,0.2297,0.0733,0.0782,0.1026,16.902532
0.0733,0.0733,0.0782,0.0782,0.0684,16.928532
0.1075,0.0831,0.176,0.0929,0.0929,16.954532
0.0929,0.1222,0.0978,0.1075,0.132,16.980532
0.0684,0.0929,0.0635,0.0635,0.0684,17.006532
0.088,0.088,0.1026,0.0587,0.0489,17.032532
0.1026,0.0684,0.0684,0.1271,0.1222,17.058532
0.0684,0.0978,0.0782,0.0684,0.0684,17.084532
0.0684,0.088,0.0733,0.0733,0.0538,17.110532
0.0587,0.0587,0.0587,0.0635,0.0587,17.136532
0.0635,0.0782,0.0733,0.0684,0.0538,17.162532
0.0635,0.0587,0.0684,0.0733,0.0538,17.188532
0.0587,0.0489,0.0587,0.0538,0.0538,17.214532
0.0538,0.0684,0.0489,0.0538,0.0635,17.240532
0.0733,0.0538,0.0684,0.0782,0.0587,17.266532
0.0831,0.0538,0.0635,0.0587,0.0635,17.292532
0.132,0.0782,0.1564,0.088,0.0587,17.318532
0.088,0.0635,0.1075,0.1466,0.1026,17.344532
0.0635,0.0684,0.1026,0.1124,0.0587,17.370532
0.1124,0.0733,0.088,0.0929,0.0538,17.396532
0.0635,0.088,0.0733,0.0538,0.0587,17.422532
0.0635,0.0587,0.0587,0.0635,0.0831,17.448532
0.0635,0.0831,0.0635,0.0635,0.0489,17.474532
0.0684,0.0635,0.0733,0.0587,0.0733,17.500532
0.1124,0.0635,0.0489,0.0587,0.0733,17.526532
0.0684,0.0587,0.0782,0.0684,0.0538,17.552532
0.0684,0.1075,0.088,0.0978,0.088,17.578532
0.1124,0.088,0.0587,0.0733,0.0684,17.604532
0.0684,0.0782,0.0538,0.0635,0.0635,17.630532
0.0587,0.0489,0.0782,0.0538,0.0489,17.656532
0.0587,0.0587,0.0635,0.0489,0.0587,17.682532
0.0587,0.0733,0.0635,0.0635,0.0684,17.708532
0.0684,0.0538,0.0635,0.0587,0.0489,17.734532
0.0587,0.1271,0.0733,0.088,0.1026,17.760532
0.088,0.0782,0.0538,0.0782,0.0782,17.786532
0.0733,0.0733,0.0538,0.0538,0.0587,17.812532
0.0684,0.0635,0.0733,0.0635,0.0782,17.838532
0.0831,0.0635,0.0587,0.0587,0.0733,17.864532
0.0587,0.0782,0.0733,0.0684,0.0587,17.890532
0.0684,0.0684,0.0684,0.0587,0.0635,17.916532
0.0538,0.0684,0.0831,0.0635,0.1124,17.94254
0.1515,0.1026,0.0733,0.0538,0.0684,17.968532
0.1613,0.1075,0.1271,0.1271,0.1222,17.994532
0.2297,0.1075,0.0782,0.1711,0.1369,18.020532
0.0978,0.0978,0.1417,0.1222,0.1417,18.046532
0.1222,0.0782,0.0684,0.0831,0.0684,18.072532
0.0782,0.0587,0.0782,0.0782,0.0929,18.098532
0.0782,0.0733,0.0538,0.0831,0.0635,18.124532
0.0782,0.1026,0.0733,0.0733,0.1075,18.150532
0.0733,0.0978,0.088,0.0635,0.1222,18.176532
0.1515,0.0831,0.0635,0.1075,0.1515,18.202532
0.1271,0.1369,0.0684,0.0782,0.0929,18.228532
0.0733,0.0929,0.0831,0.0831,0.0831,18.254532
0.0635,0.1026,0.0587,0.0978,0.1222,18.280532
0.1124,0.1075,0.132,0.1173,0.088,18.306532
0.1417,0.1026,0.0929,0.0831,0.0587,18.332532
0.1124,0.0831,0.1124,0.1711,0.1173,18.358532
0.0635,0.1613,0.0684,0.0587,0.0782,18.384532
0.0929,0.1369,0.1222,0.1075,0.1124,18.410532
0.1026,0.1124,0.1173,0.1271,0.1711,18.436532
